"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phi [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(dB(GainTotal)) []"""
2,3.5,2.5,0,11,12,5,5.5,2.46756006795439
2,3.5,2.5,0,11,12,5,5.6,2.5340316842151
2,3.5,2.5,0,11,12,5,5.7,2.60402531624595
2,3.5,2.5,0,11,12,5,5.8,2.66772532446643
2,3.5,2.5,0,11,12,5,5.9,2.71164889820712
2,3.5,2.5,0,11,12,5,6,2.73321096312877
2,3.5,2.5,0,11,12,5,6.1,2.73105588016394
2,3.5,2.5,0,11,12,5,6.2,2.7725320139662
2,3.5,2.5,0,11,12,5,6.3,2.79617857795491
2,3.5,2.5,0,11,12,5,6.4,2.79919938928025
2,3.5,2.5,0,11,12,5,6.5,2.78041124666318
2,3.5,2.5,0,11,12,5,6.6,2.73927476097842
2,3.5,2.5,0,11,12,5,6.7,2.67616145210891
2,3.5,2.5,0,11,12,5,6.8,2.59256627313865
2,3.5,2.5,0,11,12,5,6.9,2.73601163013883
2,3.5,2.5,0,11,12,5,7,2.90200433049593
2,3.5,2.5,0,11,12,5,7.1,3.06827854072046
2,3.5,2.5,0,11,12,5,7.2,3.20589473315161
2,3.5,2.5,0,11,12,5,7.3,3.31209257167895
2,3.5,2.5,0,11,12,5,7.4,3.38472190069725
2,3.5,2.5,0,11,12,5,7.5,3.42203605850239
2,3.5,2.5,0,11,12,5,7.6,3.42254731562013
2,3.5,2.5,0,11,12,5,7.7,3.38497274731593
2,3.5,2.5,0,11,12,5,7.8,3.35582542646418
2,3.5,2.5,0,11,12,5,7.9,3.30198672627423
2,3.5,2.5,0,11,12,5,8,3.22254910937847
2,3.5,2.5,0,11,12,5,8.1,3.11909042041951
2,3.5,2.5,0,11,12,5,8.2,3.00087323939064
2,3.5,2.5,0,11,12,5,8.3,2.92413295822778
2,3.5,2.5,0,11,12,5,8.4,2.8232288400998
2,3.5,2.5,0,11,12,5,8.5,2.69618537927274
2,3.5,2.5,0,11,12,5,8.6,2.62001475881974
2,3.5,2.5,0,11,12,5,8.7,2.52765033262363
2,3.5,2.5,0,11,12,5,8.8,2.40753633004699
2,3.5,2.5,0,11,12,5,8.9,2.25899554209318
2,3.5,2.5,0,11,12,5,9,2.08259427932856
2,3.5,2.5,0,11,12,5,9.1,1.88045299220151
2,3.5,2.5,0,11,12,5,9.2,1.65661419050789
2,3.5,2.5,0,11,12,5,9.3,1.49466271267813
2,3.5,2.5,0,11,12,5,9.4,1.33010907918544
2,3.5,2.5,0,11,12,5,9.5,1.1687455622528
2,3.5,2.5,0,11,12,5,9.6,1.02449199895248
2,3.5,2.5,0,11,12,5,9.7,0.986741558484199
2,3.5,2.5,0,11,12,5,9.8,0.969893397315876
2,3.5,2.5,0,11,12,5,9.9,0.971114001514021
2,3.5,2.5,0,11,12,5,10,0.982659099376977
2,3.5,2.5,0,11,12,5,10.1,0.992463117748294
2,3.5,2.5,0,11,12,5,10.2,0.985469539995462
2,3.5,2.5,0,11,12,5,10.3,1.05811155652954
2,3.5,2.5,0,11,12,5,10.4,1.24904469174625
2,3.5,2.5,0,11,12,5,10.5,1.38826281285493
2,3.5,2.5,0,11,12,5,10.6,1.46921371827012
-2,3.5,2.5,0,9,8,15,0.6,-20.405235922318
-2,3.5,2.5,0,9,8,15,0.7,-18.245849742988
-2,3.5,2.5,0,9,8,15,0.8,-16.3360253589819
-2,3.5,2.5,0,9,8,15,0.9,-14.616129574261
-2,3.5,2.5,0,9,8,15,1,-13.0434702422253
-2,3.5,2.5,0,9,8,15,1.1,-11.5843213817656
-2,3.5,2.5,0,9,8,15,1.2,-10.2259549185363
-2,3.5,2.5,0,9,8,15,1.3,-8.95844339129981
-2,3.5,2.5,0,9,8,15,1.4,-7.77775012462582
-2,3.5,2.5,0,9,8,15,1.5,-6.68355326473596
-2,3.5,2.5,0,9,8,15,1.6,-5.6765259552467
-2,3.5,2.5,0,9,8,15,1.7,-4.75725389992823
-2,3.5,2.5,0,9,8,15,1.8,-3.92587625605513
-2,3.5,2.5,0,9,8,15,1.9,-3.18087888004644
-2,3.5,2.5,0,9,8,15,2,-2.51981568456888
-2,3.5,2.5,0,9,8,15,2.1,-1.9374596281934
-2,3.5,2.5,0,9,8,15,2.2,-1.42637830877547
-2,3.5,2.5,0,9,8,15,2.3,-0.97951337013335
-2,3.5,2.5,0,9,8,15,2.4,-0.588264479212166
-2,3.5,2.5,0,9,8,15,2.5,-0.243977581061333
-2,3.5,2.5,0,9,8,15,2.6,0.0615486229103
-2,3.5,2.5,0,9,8,15,2.7,0.335692748968447
-2,3.5,2.5,0,9,8,15,2.8,0.584784109000622
-2,3.5,2.5,0,9,8,15,2.9,0.813998908932114
-2,3.5,2.5,0,9,8,15,3,1.0273483721151
-2,3.5,2.5,0,9,8,15,3.1,1.22772618657093
-2,3.5,2.5,0,9,8,15,3.2,1.41699080729857
-2,3.5,2.5,0,9,8,15,3.3,1.59606056983989
-2,3.5,2.5,0,9,8,15,3.4,1.76528320876814
-2,3.5,2.5,0,9,8,15,3.5,1.92770775340651
-2,3.5,2.5,0,9,8,15,3.6,2.07914652377822
-2,3.5,2.5,0,9,8,15,3.7,2.2176083607885
-2,3.5,2.5,0,9,8,15,3.8,2.34272241987038
-2,3.5,2.5,0,9,8,15,3.9,2.45504845550264
-2,3.5,2.5,0,9,8,15,4,2.54548091723025
-2,3.5,2.5,0,9,8,15,4.1,2.61789956739348
-2,3.5,2.5,0,9,8,15,4.2,2.65914845166881
-2,3.5,2.5,0,9,8,15,4.3,2.66763935035768
-2,3.5,2.5,0,9,8,15,4.4,2.62431634989306
-2,3.5,2.5,0,9,8,15,4.5,2.51276047917858
-2,3.5,2.5,0,9,8,15,4.6,2.30983437440874
-2,3.5,2.5,0,9,8,15,4.7,1.9723935076637
-2,3.5,2.5,0,9,8,15,4.8,1.47168097430076
-2,3.5,2.5,0,9,8,15,4.9,1.41092898803186
-2,3.5,2.5,0,9,8,15,5,1.75537078451886
-2,3.5,2.5,0,9,8,15,5.1,2.05065841847249
-2,3.5,2.5,0,9,8,15,5.2,2.25187089757953
-2,3.5,2.5,0,9,8,15,5.3,2.33888768544182
-2,3.5,2.5,0,9,8,15,5.4,2.34392424356037
-2,3.5,2.5,0,9,8,15,5.5,2.2759905709891
-2,3.5,2.5,0,9,8,15,5.6,2.16426091257704
-2,3.5,2.5,0,9,8,15,5.7,2.03604166431045
-2,3.5,2.5,0,9,8,15,5.8,1.91204841219339
-2,3.5,2.5,0,9,8,15,5.9,1.79168243326173
-2,3.5,2.5,0,9,8,15,6,1.68080181038415
-2,3.5,2.5,0,9,8,15,6.1,1.58143984679878
-2,3.5,2.5,0,9,8,15,6.2,1.49253969135007
-2,3.5,2.5,0,9,8,15,6.3,1.41066669677238
-2,3.5,2.5,0,9,8,15,6.4,1.33547726248617
-2,3.5,2.5,0,9,8,15,6.5,1.27180617012844
-2,3.5,2.5,0,9,8,15,6.6,1.20137984329468
-2,3.5,2.5,0,9,8,15,6.7,1.11708916007997
-2,3.5,2.5,0,9,8,15,6.8,1.01235662351544
-2,3.5,2.5,0,9,8,15,6.9,0.910133298109118
-2,3.5,2.5,0,9,8,15,7,0.833768618994461
-2,3.5,2.5,0,9,8,15,7.1,0.721436247713315
-2,3.5,2.5,0,9,8,15,7.2,0.574299289237621
-2,3.5,2.5,0,9,8,15,7.3,0.394388416900298
-2,3.5,2.5,0,9,8,15,7.4,0.227450163607377
-2,3.5,2.5,0,9,8,15,7.5,0.0504301948663281
-2,3.5,2.5,0,9,8,15,7.6,-0.142030793686322
-2,3.5,2.5,0,9,8,15,7.7,-0.343691568498672
-2,3.5,2.5,0,9,8,15,7.8,-0.468221351461231
-2,3.5,2.5,0,9,8,15,7.9,-0.592237761937513
-2,3.5,2.5,0,9,8,15,8,-0.715124193451717
-2,3.5,2.5,0,9,8,15,8.1,-0.833389528296508
-2,3.5,2.5,0,9,8,15,8.2,-0.824397120966959
-2,3.5,2.5,0,9,8,15,8.3,-0.661366690085094
-2,3.5,2.5,0,9,8,15,8.4,-0.50547096549847
-2,3.5,2.5,0,9,8,15,8.5,-0.359606300592317
-2,3.5,2.5,0,9,8,15,8.6,-0.227274103744024
-2,3.5,2.5,0,9,8,15,8.7,-0.0509832634952051
-2,3.5,2.5,0,9,8,15,8.8,0.142016243008985
-2,3.5,2.5,0,9,8,15,8.9,0.378455926739684
-2,3.5,2.5,0,9,8,15,9,0.649068849052339
-2,3.5,2.5,0,9,8,15,9.1,0.952764826171906
-2,3.5,2.5,0,9,8,15,9.2,1.27075500332635
-2,3.5,2.5,0,9,8,15,9.3,1.53218778751007
-2,3.5,2.5,0,9,8,15,9.4,1.73254765805189
-2,3.5,2.5,0,9,8,15,9.5,1.95424478907755
-2,3.5,2.5,0,9,8,15,9.6,2.10864333725832
-2,3.5,2.5,0,9,8,15,9.7,2.18860187453667
-2,3.5,2.5,0,9,8,15,9.8,2.1982836304151
-2,3.5,2.5,0,9,8,15,9.9,2.14620476163104
-2,3.5,2.5,0,9,8,15,10,2.04455183364938
-2,3.5,2.5,0,9,8,15,10.1,1.90645495827664
-2,3.5,2.5,0,9,8,15,10.2,1.82331165546039
-2,3.5,2.5,0,9,8,15,10.3,1.73207887372426
-2,3.5,2.5,0,9,8,15,10.4,1.66753870593602
-2,3.5,2.5,0,9,8,15,10.5,1.97110584539716
-2,3.5,2.5,0,9,8,15,10.6,2.21569492121534
2,3.5,2.5,0,9,8,15,0.6,-21.2765893982547
2,3.5,2.5,0,9,8,15,0.7,-19.1645950677558
2,3.5,2.5,0,9,8,15,0.8,-17.3066455678216
2,3.5,2.5,0,9,8,15,0.9,-15.6412341423326
2,3.5,2.5,0,9,8,15,1,-14.127312293389
2,3.5,2.5,0,9,8,15,1.1,-12.7353912147471
2,3.5,2.5,0,9,8,15,1.2,-11.4461123484839
2,3.5,2.5,0,9,8,15,1.3,-10.2430719294338
2,3.5,2.5,0,9,8,15,1.4,-9.10904901418338
2,3.5,2.5,0,9,8,15,1.5,-8.04301454079647
2,3.5,2.5,0,9,8,15,1.6,-7.04029644499181
2,3.5,2.5,0,9,8,15,1.7,-6.10037993779439
2,3.5,2.5,0,9,8,15,1.8,-5.22374896365288
2,3.5,2.5,0,9,8,15,1.9,-4.4118169727717
2,3.5,2.5,0,9,8,15,2,-3.66638005590734
2,3.5,2.5,0,9,8,15,2.1,-2.98726448836209
2,3.5,2.5,0,9,8,15,2.2,-2.37569598583798
2,3.5,2.5,0,9,8,15,2.3,-1.82916635273091
2,3.5,2.5,0,9,8,15,2.4,-1.34528174434633
2,3.5,2.5,0,9,8,15,2.5,-0.920095986482449
2,3.5,2.5,0,9,8,15,2.6,-0.54804677706702
2,3.5,2.5,0,9,8,15,2.7,-0.222577219678303
2,3.5,2.5,0,9,8,15,2.8,0.0641419101340132
2,3.5,2.5,0,9,8,15,2.9,0.318489795309097
2,3.5,2.5,0,9,8,15,3,0.547396265690169
2,3.5,2.5,0,9,8,15,3.1,0.757168151724277
2,3.5,2.5,0,9,8,15,3.2,0.953202042883501
2,3.5,2.5,0,9,8,15,3.3,1.13977409646032
2,3.5,2.5,0,9,8,15,3.4,1.31990708096473
2,3.5,2.5,0,9,8,15,3.5,1.4953057781424
2,3.5,2.5,0,9,8,15,3.6,1.66634717794431
2,3.5,2.5,0,9,8,15,3.7,1.83335599096227
2,3.5,2.5,0,9,8,15,3.8,1.9954115235355
2,3.5,2.5,0,9,8,15,3.9,2.14785522851349
2,3.5,2.5,0,9,8,15,4,2.28595712569961
2,3.5,2.5,0,9,8,15,4.1,2.40327875042833
2,3.5,2.5,0,9,8,15,4.2,2.49538578043043
2,3.5,2.5,0,9,8,15,4.3,2.55347049897752
2,3.5,2.5,0,9,8,15,4.4,2.55725448195736
2,3.5,2.5,0,9,8,15,4.5,2.49597570135999
2,3.5,2.5,0,9,8,15,4.6,2.33678395999401
2,3.5,2.5,0,9,8,15,4.7,2.05165156732658
2,3.5,2.5,0,9,8,15,4.8,1.59422491041831
2,3.5,2.5,0,9,8,15,4.9,1.08294647365912
2,3.5,2.5,0,9,8,15,5,1.39990508493913
2,3.5,2.5,0,9,8,15,5.1,1.70040212473448
2,3.5,2.5,0,9,8,15,5.2,1.88055001012536
2,3.5,2.5,0,9,8,15,5.3,1.93711689688219
2,3.5,2.5,0,9,8,15,5.4,1.88178459520899
2,3.5,2.5,0,9,8,15,5.5,1.75387313159584
2,3.5,2.5,0,9,8,15,5.6,1.58915344974485
2,3.5,2.5,0,9,8,15,5.7,1.41466906430556
2,3.5,2.5,0,9,8,15,5.8,1.24914807380309
2,3.5,2.5,0,9,8,15,5.9,1.36037440741797
2,3.5,2.5,0,9,8,15,6,1.63606349296583
2,3.5,2.5,0,9,8,15,6.1,1.87312467775074
2,3.5,2.5,0,9,8,15,6.2,2.0822019680809
2,3.5,2.5,0,9,8,15,6.3,2.27066886720451
2,3.5,2.5,0,9,8,15,6.4,2.44325920488802
2,3.5,2.5,0,9,8,15,6.5,2.6026279775837
2,3.5,2.5,0,9,8,15,6.6,2.74983874949822
2,3.5,2.5,0,9,8,15,6.7,2.89033352543545
2,3.5,2.5,0,9,8,15,6.8,3.03030526591306
2,3.5,2.5,0,9,8,15,6.9,3.16021926383639
2,3.5,2.5,0,9,8,15,7,3.27832859689082
2,3.5,2.5,0,9,8,15,7.1,3.38252194934496
2,3.5,2.5,0,9,8,15,7.2,3.47039623714414
2,3.5,2.5,0,9,8,15,7.3,3.53929098008607
2,3.5,2.5,0,9,8,15,7.4,3.58630581369662
2,3.5,2.5,0,9,8,15,7.5,3.62602525113574
2,3.5,2.5,0,9,8,15,7.6,3.65264289589538
2,3.5,2.5,0,9,8,15,7.7,3.64814330800233
2,3.5,2.5,0,9,8,15,7.8,3.60798698898332
2,3.5,2.5,0,9,8,15,7.9,3.52813455778865
2,3.5,2.5,0,9,8,15,8,3.40542544217152
2,3.5,2.5,0,9,8,15,8.1,3.23787332220784
2,3.5,2.5,0,9,8,15,8.2,3.02480295416114
2,3.5,2.5,0,9,8,15,8.3,2.766804585669
2,3.5,2.5,0,9,8,15,8.4,2.46555773236758
2,3.5,2.5,0,9,8,15,8.5,2.12362748957361
2,3.5,2.5,0,9,8,15,8.6,1.74433585137682
2,3.5,2.5,0,9,8,15,8.7,1.33176292747379
2,3.5,2.5,0,9,8,15,8.8,1.07924775320005
2,3.5,2.5,0,9,8,15,8.9,1.05546930767622
2,3.5,2.5,0,9,8,15,9,1.00509940261437
2,3.5,2.5,0,9,8,15,9.1,0.933145979263561
2,3.5,2.5,0,9,8,15,9.2,0.843392310327658
2,3.5,2.5,0,9,8,15,9.3,1.11693788897365
2,3.5,2.5,0,9,8,15,9.4,1.38989093353269
2,3.5,2.5,0,9,8,15,9.5,1.59959966064681
2,3.5,2.5,0,9,8,15,9.6,1.74724963928204
2,3.5,2.5,0,9,8,15,9.7,1.84904290193935
2,3.5,2.5,0,9,8,15,9.8,1.97375732068265
2,3.5,2.5,0,9,8,15,9.9,2.08125241927189
2,3.5,2.5,0,9,8,15,10,2.31586264139849
2,3.5,2.5,0,9,8,15,10.1,2.58027418809652
2,3.5,2.5,0,9,8,15,10.2,2.85458716595114
2,3.5,2.5,0,9,8,15,10.3,3.10668601396684
2,3.5,2.5,0,9,8,15,10.4,3.30050452170774
2,3.5,2.5,0,9,8,15,10.5,3.41530228178167
2,3.5,2.5,0,9,8,15,10.6,3.32417287186872
-2,3.5,2.5,0,9,12,15,0.6,-20.3828761074719
-2,3.5,2.5,0,9,12,15,0.7,-18.2141988572486
-2,3.5,2.5,0,9,12,15,0.8,-16.2904851037761
-2,3.5,2.5,0,9,12,15,0.9,-14.5533365475022
-2,3.5,2.5,0,9,12,15,1,-12.9637080532972
-2,3.5,2.5,0,9,12,15,1.1,-11.4955161688542
-2,3.5,2.5,0,9,12,15,1.2,-10.1322128346551
-2,3.5,2.5,0,9,12,15,1.3,-8.86405570875801
-2,3.5,2.5,0,9,12,15,1.4,-7.68616424389927
-2,3.5,2.5,0,9,12,15,1.5,-6.59596933323761
-2,3.5,2.5,0,9,12,15,1.6,-5.59387087924285
-2,3.5,2.5,0,9,12,15,1.7,-4.68053231897359
-2,3.5,2.5,0,9,12,15,1.8,-3.85485763933057
-2,3.5,2.5,0,9,12,15,1.9,-3.11610093726077
-2,3.5,2.5,0,9,12,15,2,-2.46130706959239
-2,3.5,2.5,0,9,12,15,2.1,-1.8836459519824
-2,3.5,2.5,0,9,12,15,2.2,-1.3777847873312
-2,3.5,2.5,0,9,12,15,2.3,-0.935585829405885
-2,3.5,2.5,0,9,12,15,2.4,-0.547449346518302
-2,3.5,2.5,0,9,12,15,2.5,-0.204694118492892
-2,3.5,2.5,0,9,12,15,2.6,0.100159237917098
-2,3.5,2.5,0,9,12,15,2.7,0.374480695779298
-2,3.5,2.5,0,9,12,15,2.8,0.624582360031952
-2,3.5,2.5,0,9,12,15,2.9,0.857081149230541
-2,3.5,2.5,0,9,12,15,3,1.07478285546323
-2,3.5,2.5,0,9,12,15,3.1,1.28047460706834
-2,3.5,2.5,0,9,12,15,3.2,1.47609729382494
-2,3.5,2.5,0,9,12,15,3.3,1.6627059641321
-2,3.5,2.5,0,9,12,15,3.4,1.84057587582349
-2,3.5,2.5,0,9,12,15,3.5,2.00929761318266
-2,3.5,2.5,0,9,12,15,3.6,2.16785186241303
-2,3.5,2.5,0,9,12,15,3.7,2.3146551884634
-2,3.5,2.5,0,9,12,15,3.8,2.44756814608078
-2,3.5,2.5,0,9,12,15,3.9,2.56384925427685
-2,3.5,2.5,0,9,12,15,4,2.66003210696635
-2,3.5,2.5,0,9,12,15,4.1,2.73522426616244
-2,3.5,2.5,0,9,12,15,4.2,2.78410727946822
-2,3.5,2.5,0,9,12,15,4.3,2.79717345892292
-2,3.5,2.5,0,9,12,15,4.4,2.76385468211353
-2,3.5,2.5,0,9,12,15,4.5,2.67747388859441
-2,3.5,2.5,0,9,12,15,4.6,2.51869763464401
-2,3.5,2.5,0,9,12,15,4.7,2.25860990030687
-2,3.5,2.5,0,9,12,15,4.8,1.87038504636736
-2,3.5,2.5,0,9,12,15,4.9,1.31034971915881
-2,3.5,2.5,0,9,12,15,5,1.45499047896399
-2,3.5,2.5,0,9,12,15,5.1,1.81026028217537
-2,3.5,2.5,0,9,12,15,5.2,2.05351016582737
-2,3.5,2.5,0,9,12,15,5.3,2.15298549146258
-2,3.5,2.5,0,9,12,15,5.4,2.1125197083053
-2,3.5,2.5,0,9,12,15,5.5,1.98284761313621
-2,3.5,2.5,0,9,12,15,5.6,1.79244373347324
-2,3.5,2.5,0,9,12,15,5.7,1.59127194788632
-2,3.5,2.5,0,9,12,15,5.8,1.38024865582189
-2,3.5,2.5,0,9,12,15,5.9,1.17263176820138
-2,3.5,2.5,0,9,12,15,6,0.975674136723619
-2,3.5,2.5,0,9,12,15,6.1,0.968124882038083
-2,3.5,2.5,0,9,12,15,6.2,1.07217645700219
-2,3.5,2.5,0,9,12,15,6.3,1.13997224473081
-2,3.5,2.5,0,9,12,15,6.4,1.17615546204144
-2,3.5,2.5,0,9,12,15,6.5,1.18386784662638
-2,3.5,2.5,0,9,12,15,6.6,1.16544126552
-2,3.5,2.5,0,9,12,15,6.7,1.12290929835624
-2,3.5,2.5,0,9,12,15,6.8,1.05832215954086
-2,3.5,2.5,0,9,12,15,6.9,0.973864340609078
-2,3.5,2.5,0,9,12,15,7,0.876125878632599
-2,3.5,2.5,0,9,12,15,7.1,0.765065495238915
-2,3.5,2.5,0,9,12,15,7.2,0.64210537464985
-2,3.5,2.5,0,9,12,15,7.3,0.509322912058013
-2,3.5,2.5,0,9,12,15,7.4,0.398317202488824
-2,3.5,2.5,0,9,12,15,7.5,0.306970793493902
-2,3.5,2.5,0,9,12,15,7.6,0.229789863298919
-2,3.5,2.5,0,9,12,15,7.7,0.146183559334083
-2,3.5,2.5,0,9,12,15,7.8,0.0554097544178792
-2,3.5,2.5,0,9,12,15,7.9,-0.0426171840246375
-2,3.5,2.5,0,9,12,15,8,-0.147221922905361
-2,3.5,2.5,0,9,12,15,8.1,-0.257021742065461
-2,3.5,2.5,0,9,12,15,8.2,-0.370133914187005
-2,3.5,2.5,0,9,12,15,8.3,-0.4844777504733
-2,3.5,2.5,0,9,12,15,8.4,-0.58364340095669
-2,3.5,2.5,0,9,12,15,8.5,-0.602177095185042
-2,3.5,2.5,0,9,12,15,8.6,-0.284146243307939
-2,3.5,2.5,0,9,12,15,8.7,0.0473111449463807
-2,3.5,2.5,0,9,12,15,8.8,0.417654665809663
-2,3.5,2.5,0,9,12,15,8.9,0.820997862830044
-2,3.5,2.5,0,9,12,15,9,1.1913197882592
-2,3.5,2.5,0,9,12,15,9.1,1.52217174086296
-2,3.5,2.5,0,9,12,15,9.2,1.80890878445951
-2,3.5,2.5,0,9,12,15,9.3,2.04840292147622
-2,3.5,2.5,0,9,12,15,9.4,2.26105392523911
-2,3.5,2.5,0,9,12,15,9.5,2.46191585649389
-2,3.5,2.5,0,9,12,15,9.6,2.60733471676738
-2,3.5,2.5,0,9,12,15,9.7,2.69489139441206
-2,3.5,2.5,0,9,12,15,9.8,2.72157387645026
-2,3.5,2.5,0,9,12,15,9.9,2.68403341625349
-2,3.5,2.5,0,9,12,15,10,2.5789619847804
-2,3.5,2.5,0,9,12,15,10.1,2.56113428061335
-2,3.5,2.5,0,9,12,15,10.2,2.56592312747196
-2,3.5,2.5,0,9,12,15,10.3,2.50100206692274
-2,3.5,2.5,0,9,12,15,10.4,2.40868921843817
-2,3.5,2.5,0,9,12,15,10.5,2.41375709729473
-2,3.5,2.5,0,9,12,15,10.6,2.46944323563446
2,3.5,2.5,0,9,12,15,0.6,-21.1675204242005
2,3.5,2.5,0,9,12,15,0.7,-19.0490388870259
2,3.5,2.5,0,9,12,15,0.8,-17.1844202829962
2,3.5,2.5,0,9,12,15,0.9,-15.5124989103963
2,3.5,2.5,0,9,12,15,1,-13.9904411556668
2,3.5,2.5,0,9,12,15,1.1,-12.5909970619204
2,3.5,2.5,0,9,12,15,1.2,-11.2939776998532
2,3.5,2.5,0,9,12,15,1.3,-10.0773445118438
2,3.5,2.5,0,9,12,15,1.4,-8.93714258199984
2,3.5,2.5,0,9,12,15,1.5,-7.86791854253113
2,3.5,2.5,0,9,12,15,1.6,-6.86668554820528
2,3.5,2.5,0,9,12,15,1.7,-5.930597471215
2,3.5,2.5,0,9,12,15,1.8,-5.06134361691071
2,3.5,2.5,0,9,12,15,1.9,-4.25734375220176
2,3.5,2.5,0,9,12,15,2,-3.52131291156515
2,3.5,2.5,0,9,12,15,2.1,-2.85209700499637
2,3.5,2.5,0,9,12,15,2.2,-2.24993050713106
2,3.5,2.5,0,9,12,15,2.3,-1.71345990587377
2,3.5,2.5,0,9,12,15,2.4,-1.23806768981942
2,3.5,2.5,0,9,12,15,2.5,-0.821154440967174
2,3.5,2.5,0,9,12,15,2.6,-0.456108235381414
2,3.5,2.5,0,9,12,15,2.7,-0.136190255210512
2,3.5,2.5,0,9,12,15,2.8,0.144359082968631
2,3.5,2.5,0,9,12,15,2.9,0.393172743779928
2,3.5,2.5,0,9,12,15,3,0.617991624683369
2,3.5,2.5,0,9,12,15,3.1,0.823505947720149
2,3.5,2.5,0,9,12,15,3.2,1.01508464928705
2,3.5,2.5,0,9,12,15,3.3,1.1971035860577
2,3.5,2.5,0,9,12,15,3.4,1.37284851506778
2,3.5,2.5,0,9,12,15,3.5,1.54448275746818
2,3.5,2.5,0,9,12,15,3.6,1.71306744552688
2,3.5,2.5,0,9,12,15,3.7,1.87861910978276
2,3.5,2.5,0,9,12,15,3.8,2.040181754468
2,3.5,2.5,0,9,12,15,3.9,2.19588697147903
2,3.5,2.5,0,9,12,15,4,2.34296699704626
2,3.5,2.5,0,9,12,15,4.1,2.47767268080417
2,3.5,2.5,0,9,12,15,4.2,2.59502499408207
2,3.5,2.5,0,9,12,15,4.3,2.69067070301479
2,3.5,2.5,0,9,12,15,4.4,2.75519210487025
2,3.5,2.5,0,9,12,15,4.5,2.7733369076784
2,3.5,2.5,0,9,12,15,4.6,2.72783239076754
2,3.5,2.5,0,9,12,15,4.7,2.58932695739528
2,3.5,2.5,0,9,12,15,4.8,2.31086817540236
2,3.5,2.5,0,9,12,15,4.9,1.8491111385045
2,3.5,2.5,0,9,12,15,5,1.19472648153664
2,3.5,2.5,0,9,12,15,5.1,1.55215447071136
2,3.5,2.5,0,9,12,15,5.2,1.79913071352233
2,3.5,2.5,0,9,12,15,5.3,1.8457482337494
2,3.5,2.5,0,9,12,15,5.4,1.73397679665387
2,3.5,2.5,0,9,12,15,5.5,1.51768338541714
2,3.5,2.5,0,9,12,15,5.6,1.56079485603801
2,3.5,2.5,0,9,12,15,5.7,1.90858356819149
2,3.5,2.5,0,9,12,15,5.8,2.18532558298055
2,3.5,2.5,0,9,12,15,5.9,2.4085881206315
2,3.5,2.5,0,9,12,15,6,2.59292351415969
2,3.5,2.5,0,9,12,15,6.1,2.74913661039261
2,3.5,2.5,0,9,12,15,6.2,2.88492948013169
2,3.5,2.5,0,9,12,15,6.3,3.00831045969006
2,3.5,2.5,0,9,12,15,6.4,3.12759764039843
2,3.5,2.5,0,9,12,15,6.5,3.23758379068012
2,3.5,2.5,0,9,12,15,6.6,3.33931825950872
2,3.5,2.5,0,9,12,15,6.7,3.43315810275624
2,3.5,2.5,0,9,12,15,6.8,3.51894165934835
2,3.5,2.5,0,9,12,15,6.9,3.59610525389604
2,3.5,2.5,0,9,12,15,7,3.66374563312682
2,3.5,2.5,0,9,12,15,7.1,3.72575334763695
2,3.5,2.5,0,9,12,15,7.2,3.77619935674923
2,3.5,2.5,0,9,12,15,7.3,3.80937540198853
2,3.5,2.5,0,9,12,15,7.4,3.82224077832524
2,3.5,2.5,0,9,12,15,7.5,3.81142889965135
2,3.5,2.5,0,9,12,15,7.6,3.77392653484066
2,3.5,2.5,0,9,12,15,7.7,3.73260326974461
2,3.5,2.5,0,9,12,15,7.8,3.66650347948767
2,3.5,2.5,0,9,12,15,7.9,3.56980825248542
2,3.5,2.5,0,9,12,15,8,3.44040753750705
2,3.5,2.5,0,9,12,15,8.1,3.27744242798221
2,3.5,2.5,0,9,12,15,8.2,3.08137140339297
2,3.5,2.5,0,9,12,15,8.3,2.85382269738339
2,3.5,2.5,0,9,12,15,8.4,2.59735269179902
2,3.5,2.5,0,9,12,15,8.5,2.3152678837369
2,3.5,2.5,0,9,12,15,8.6,2.01162894153778
2,3.5,2.5,0,9,12,15,8.7,1.69145068142923
2,3.5,2.5,0,9,12,15,8.8,1.3610099315144
2,3.5,2.5,0,9,12,15,8.9,1.02809982563814
2,3.5,2.5,0,9,12,15,9,1.08658634797373
2,3.5,2.5,0,9,12,15,9.1,1.26563124533835
2,3.5,2.5,0,9,12,15,9.2,1.4593436517088
2,3.5,2.5,0,9,12,15,9.3,1.66534934277676
2,3.5,2.5,0,9,12,15,9.4,1.87982269796874
2,3.5,2.5,0,9,12,15,9.5,2.09742895779609
2,3.5,2.5,0,9,12,15,9.6,2.3115677219327
2,3.5,2.5,0,9,12,15,9.7,2.51481197840857
2,3.5,2.5,0,9,12,15,9.8,2.69937253729149
2,3.5,2.5,0,9,12,15,9.9,2.85743208848664
2,3.5,2.5,0,9,12,15,10,2.98129148451564
2,3.5,2.5,0,9,12,15,10.1,3.06336419544224
2,3.5,2.5,0,9,12,15,10.2,3.09617129913352
2,3.5,2.5,0,9,12,15,10.3,3.11852397996198
2,3.5,2.5,0,9,12,15,10.4,3.07725937460075
2,3.5,2.5,0,9,12,15,10.5,2.97104422844521
2,3.5,2.5,0,9,12,15,10.6,2.80173201837129
