"df [mm]","ex1 [mm]","ex2 [mm]","Phi [deg]","XPF1 [mm]","XPF2 [mm]","YG [mm]","Freq [GHz]","max(dB(GainTotal)) []"
2,3.5,1.5,0,11,8,15,2.8,-14.3685028224133
2,3.5,1.5,0,11,8,15,2.9,-14.5312916361439
2,3.5,1.5,0,11,8,15,3,-14.6320753269692
2,3.5,1.5,0,11,8,15,3.1,-14.7430406910441
2,3.5,1.5,0,11,8,15,3.2,-14.7319456696991
2,3.5,1.5,0,11,8,15,3.3,-14.7507865846439
2,3.5,1.5,0,11,8,15,3.4,-14.6902292215026
2,3.5,1.5,0,11,8,15,3.5,-14.6060492891383
2,3.5,1.5,0,11,8,15,3.6,-14.5416845099552
2,3.5,1.5,0,11,8,15,3.7,-14.4320753590697
2,3.5,1.5,0,11,8,15,3.8,-14.3508695940563
2,3.5,1.5,0,11,8,15,3.9,-14.2650304760092
2,3.5,1.5,0,11,8,15,4,-14.1679279557934
2,3.5,1.5,0,11,8,15,4.1,-14.1158871988613
2,3.5,1.5,0,11,8,15,4.2,-14.0915658298353
2,3.5,1.5,0,11,8,15,4.3,-14.1155032308455
2,3.5,1.5,0,11,8,15,4.4,-14.178988814395
2,3.5,1.5,0,11,8,15,4.5,-14.2803533789665
2,3.5,1.5,0,11,8,15,4.6,-14.4219890809017
2,3.5,1.5,0,11,8,15,4.7,-14.5731726598139
2,3.5,1.5,0,11,8,15,4.8,-14.752432692541
2,3.5,1.5,0,11,8,15,4.9,-14.9692704694669
2,3.5,1.5,0,11,8,15,5,-15.2054958453817
2,3.5,1.5,0,11,8,15,5.1,-15.4471345087701
2,3.5,1.5,0,11,8,15,5.2,-15.7164140024121
2,3.5,1.5,0,11,8,15,5.3,-15.9937060520353
2,3.5,1.5,0,11,8,15,5.4,-16.2852864376101
2,3.5,1.5,0,11,8,15,5.5,-16.561707952706
2,3.5,1.5,0,11,8,15,5.6,-16.7978449888383
2,3.5,1.5,0,11,8,15,5.7,-17.0885529376622
2,3.5,1.5,0,11,8,15,5.8,-17.4456533827014
2,3.5,1.5,0,11,8,15,5.9,-17.8301821300336
2,3.5,1.5,0,11,8,15,6,-18.255507011417
2,3.5,1.5,0,11,8,15,6.1,-18.2416440409437
2,3.5,1.5,0,11,8,15,6.2,-17.9898761164617
2,3.5,1.5,0,11,8,15,6.3,-17.75610637304
2,3.5,1.5,0,11,8,15,6.4,-17.4797928079531
2,3.5,1.5,0,11,8,15,6.5,-17.1859105833694
2,3.5,1.5,0,11,8,15,6.6,-16.9099744641589
2,3.5,1.5,0,11,8,15,6.7,-16.5905147435789
2,3.5,1.5,0,11,8,15,6.8,-16.2695481216745
2,3.5,1.5,0,11,8,15,6.9,-15.9175082885515
2,3.5,1.5,0,11,8,15,7,-15.547213799994
2,3.5,1.5,0,11,8,15,7.1,-15.1591360863002
2,3.5,1.5,0,11,8,15,7.2,-14.7524157511815
2,3.5,1.5,0,11,8,15,7.3,-14.291626116652
2,3.5,1.5,0,11,8,15,7.4,-13.8134625945793
2,3.5,1.5,0,11,8,15,7.5,-13.3308777155367
2,3.5,1.5,0,11,8,15,7.6,-12.8373596357183
2,3.5,1.5,0,11,8,15,7.7,-12.3203756763176
2,3.5,1.5,0,11,8,15,7.8,-11.814833765488
2,3.5,1.5,0,11,8,15,7.9,-11.3154868475854
2,3.5,1.5,0,11,8,15,8,-10.8016549064395
2,3.5,1.5,0,11,8,15,8.1,-10.3153978538142
2,3.5,1.5,0,11,8,15,8.2,-9.8586991440311
2,3.5,1.5,0,11,8,15,8.3,-9.39989345796556
2,3.5,1.5,0,11,8,15,8.4,-8.95897267664681
2,3.5,1.5,0,11,8,15,8.5,-8.55048803174099
2,3.5,1.5,0,11,8,15,8.6,-8.18208828609167
2,3.5,1.5,0,11,8,15,8.7,-7.84553466079409
2,3.5,1.5,0,11,8,15,8.8,-7.53998984329231
2,3.5,1.5,0,11,8,15,8.9,-7.26960864514723
2,3.5,1.5,0,11,8,15,9,-7.01864701745928
2,3.5,1.5,0,11,8,15,9.1,-6.79591986424799
2,3.5,1.5,0,11,8,15,9.2,-6.61241388730751
2,3.5,1.5,0,11,8,15,9.3,-6.45941625834258
2,3.5,1.5,0,11,8,15,9.4,-6.32199989095689
2,3.5,1.5,0,11,8,15,9.5,-6.18171740504325
2,3.5,1.5,0,11,8,15,9.6,-5.9929834970623
2,3.5,1.5,0,11,8,15,9.7,-5.80305087138217
2,3.5,1.5,0,11,8,15,9.8,-5.60693480207498
2,3.5,1.5,0,11,8,15,9.9,-5.42064805050178
2,3.5,1.5,0,11,8,15,10,-5.23869094681204
2,3.5,1.5,0,11,8,15,10.1,-5.0702716141635
2,3.5,1.5,0,11,8,15,10.2,-4.92627407395193
2,3.5,1.5,0,11,8,15,10.3,-4.79686054890585
2,3.5,1.5,0,11,8,15,10.4,-4.69866042660413
2,3.5,1.5,0,11,8,15,10.5,-4.64554000717657
2,3.5,1.5,0,11,8,15,10.6,-4.62283608222238
-2,3.5,1.5,0,11,12,15,0.6,-25.7122656288807
-2,3.5,1.5,0,11,12,15,0.7,-23.7485898504403
-2,3.5,1.5,0,11,12,15,0.8,-22.1479896625301
-2,3.5,1.5,0,11,12,15,0.9,-20.5960350402954
-2,3.5,1.5,0,11,12,15,1,-19.2933995777292
-2,3.5,1.5,0,11,12,15,1.1,-18.1484483090931
-2,3.5,1.5,0,11,12,15,1.2,-16.9920202800821
-2,3.5,1.5,0,11,12,15,1.3,-16.1224523048467
-2,3.5,1.5,0,11,12,15,1.4,-15.1968982465675
-2,3.5,1.5,0,11,12,15,1.5,-14.5029203040037
-2,3.5,1.5,0,11,12,15,1.6,-13.9876704097552
-2,3.5,1.5,0,11,12,15,1.7,-13.5844927919527
-2,3.5,1.5,0,11,12,15,1.8,-13.4566965342542
-2,3.5,1.5,0,11,12,15,1.9,-13.1879074539468
-2,3.5,1.5,0,11,12,15,2,-13.1256566484952
-2,3.5,1.5,0,11,12,15,2.1,-13.1398860512284
-2,3.5,1.5,0,11,12,15,2.2,-13.1843962402218
-2,3.5,1.5,0,11,12,15,2.3,-13.4320243158194
-2,3.5,1.5,0,11,12,15,2.4,-13.6080200541953
-2,3.5,1.5,0,11,12,15,2.5,-13.9293353269146
-2,3.5,1.5,0,11,12,15,2.6,-14.2116162271937
-2,3.5,1.5,0,11,12,15,2.7,-14.4573337561479
-2,3.5,1.5,0,11,12,15,2.8,-14.7185558630722
-2,3.5,1.5,0,11,12,15,2.9,-14.955061938445
-2,3.5,1.5,0,11,12,15,3,-15.1180272111864
-2,3.5,1.5,0,11,12,15,3.1,-15.2915859742827
-2,3.5,1.5,0,11,12,15,3.2,-15.3319860224251
-2,3.5,1.5,0,11,12,15,3.3,-15.4247653385474
-2,3.5,1.5,0,11,12,15,3.4,-15.4443918255846
-2,3.5,1.5,0,11,12,15,3.5,-15.4346807229977
-2,3.5,1.5,0,11,12,15,3.6,-15.4727432654844
-2,3.5,1.5,0,11,12,15,3.7,-15.4766490021492
-2,3.5,1.5,0,11,12,15,3.8,-15.5067609419499
-2,3.5,1.5,0,11,12,15,3.9,-15.5375428638414
-2,3.5,1.5,0,11,12,15,4,-15.5818046992707
-2,3.5,1.5,0,11,12,15,4.1,-15.6890516196851
-2,3.5,1.5,0,11,12,15,4.2,-15.8287516888748
-2,3.5,1.5,0,11,12,15,4.3,-16.0148633463289
-2,3.5,1.5,0,11,12,15,4.4,-16.2708358664985
-2,3.5,1.5,0,11,12,15,4.5,-16.5690702178825
-2,3.5,1.5,0,11,12,15,4.6,-16.883782952917
-2,3.5,1.5,0,11,12,15,4.7,-17.2044931298493
-2,3.5,1.5,0,11,12,15,4.8,-17.5042541501419
-2,3.5,1.5,0,11,12,15,4.9,-17.7986954178013
-2,3.5,1.5,0,11,12,15,5,-18.0536393905205
-2,3.5,1.5,0,11,12,15,5.1,-18.2257841963644
-2,3.5,1.5,0,11,12,15,5.2,-18.2930322477
-2,3.5,1.5,0,11,12,15,5.3,-18.2159108061106
-2,3.5,1.5,0,11,12,15,5.4,-17.9607235811759
-2,3.5,1.5,0,11,12,15,5.5,-17.5850104851863
-2,3.5,1.5,0,11,12,15,5.6,-17.09622113747
-2,3.5,1.5,0,11,12,15,5.7,-16.499545708305
-2,3.5,1.5,0,11,12,15,5.8,-15.8357419619619
-2,3.5,1.5,0,11,12,15,5.9,-15.1490607072552
-2,3.5,1.5,0,11,12,15,6,-14.4480861867111
-2,3.5,1.5,0,11,12,15,6.1,-13.7489117957365
-2,3.5,1.5,0,11,12,15,6.2,-13.0774553654496
-2,3.5,1.5,0,11,12,15,6.3,-12.4187309231613
-2,3.5,1.5,0,11,12,15,6.4,-11.7777372516491
-2,3.5,1.5,0,11,12,15,6.5,-11.1778554151821
-2,3.5,1.5,0,11,12,15,6.6,-10.6205617748365
-2,3.5,1.5,0,11,12,15,6.7,-10.0918164001794
-2,3.5,1.5,0,11,12,15,6.8,-9.58785175963281
-2,3.5,1.5,0,11,12,15,6.9,-9.1173438046356
-2,3.5,1.5,0,11,12,15,7,-8.66999813708548
-2,3.5,1.5,0,11,12,15,7.1,-8.24667022064314
-2,3.5,1.5,0,11,12,15,7.2,-7.84195124128921
-2,3.5,1.5,0,11,12,15,7.3,-7.45952559568986
-2,3.5,1.5,0,11,12,15,7.4,-7.10648863094514
-2,3.5,1.5,0,11,12,15,7.5,-6.77944950000801
-2,3.5,1.5,0,11,12,15,7.6,-6.47862116811027
-2,3.5,1.5,0,11,12,15,7.7,-6.20091848339695
-2,3.5,1.5,0,11,12,15,7.8,-5.94998606111354
-2,3.5,1.5,0,11,12,15,7.9,-5.73193743856702
-2,3.5,1.5,0,11,12,15,8,-5.55409541077015
-2,3.5,1.5,0,11,12,15,8.1,-5.41525858738764
-2,3.5,1.5,0,11,12,15,8.2,-5.31349026917209
-2,3.5,1.5,0,11,12,15,8.3,-5.25955062652157
-2,3.5,1.5,0,11,12,15,8.4,-5.23020001427374
-2,3.5,1.5,0,11,12,15,8.5,-5.24181539028543
-2,3.5,1.5,0,11,12,15,8.6,-5.29165481085646
-2,3.5,1.5,0,11,12,15,8.7,-5.37147421882118
-2,3.5,1.5,0,11,12,15,8.8,-5.49009149434843
-2,3.5,1.5,0,11,12,15,8.9,-5.64709816612532
-2,3.5,1.5,0,11,12,15,9,-5.83237284214999
-2,3.5,1.5,0,11,12,15,9.1,-5.83404391699694
-2,3.5,1.5,0,11,12,15,9.2,-5.78388386943337
-2,3.5,1.5,0,11,12,15,9.3,-5.76446239651838
-2,3.5,1.5,0,11,12,15,9.4,-5.77251864611937
-2,3.5,1.5,0,11,12,15,9.5,-5.80669223508422
-2,3.5,1.5,0,11,12,15,9.6,-5.86157915470588
-2,3.5,1.5,0,11,12,15,9.7,-5.95397267919639
-2,3.5,1.5,0,11,12,15,9.8,-6.08173777594854
-2,3.5,1.5,0,11,12,15,9.9,-6.24603896514227
-2,3.5,1.5,0,11,12,15,10,-6.44545566931187
-2,3.5,1.5,0,11,12,15,10.1,-6.69350727751289
-2,3.5,1.5,0,11,12,15,10.2,-6.98714767479084
-2,3.5,1.5,0,11,12,15,10.3,-7.32400462127285
-2,3.5,1.5,0,11,12,15,10.4,-7.70562372891813
-2,3.5,1.5,0,11,12,15,10.5,-8.100712275214
-2,3.5,1.5,0,11,12,15,10.6,-8.52090697819232
2,3.5,1.5,0,11,12,15,0.6,-26.0303735439802
2,3.5,1.5,0,11,12,15,0.7,-24.0638670266516
2,3.5,1.5,0,11,12,15,0.8,-22.4579995183088
2,3.5,1.5,0,11,12,15,0.9,-20.8998168002372
2,3.5,1.5,0,11,12,15,1,-19.6053421558639
2,3.5,1.5,0,11,12,15,1.1,-18.454079622897
2,3.5,1.5,0,11,12,15,1.2,-17.3053410092968
2,3.5,1.5,0,11,12,15,1.3,-16.4332174186124
2,3.5,1.5,0,11,12,15,1.4,-15.505375687252
2,3.5,1.5,0,11,12,15,1.5,-14.8062333555956
2,3.5,1.5,0,11,12,15,1.6,-14.2742556837285
2,3.5,1.5,0,11,12,15,1.7,-13.8542073813135
2,3.5,1.5,0,11,12,15,1.8,-13.6989884692518
2,3.5,1.5,0,11,12,15,1.9,-13.4001367250619
2,3.5,1.5,0,11,12,15,2,-13.2990260116933
2,3.5,1.5,0,11,12,15,2.1,-13.2727018222715
2,3.5,1.5,0,11,12,15,2.2,-13.2727450012372
2,3.5,1.5,0,11,12,15,2.3,-13.4740836508835
2,3.5,1.5,0,11,12,15,2.4,-13.5944207850282
2,3.5,1.5,0,11,12,15,2.5,-13.865020036405
2,3.5,1.5,0,11,12,15,2.6,-14.0959357368124
2,3.5,1.5,0,11,12,15,2.7,-14.2935095629564
2,3.5,1.5,0,11,12,15,2.8,-14.5086516034778
2,3.5,1.5,0,11,12,15,2.9,-14.6922727144386
2,3.5,1.5,0,11,12,15,3,-14.8006065714889
2,3.5,1.5,0,11,12,15,3.1,-14.9334344211572
2,3.5,1.5,0,11,12,15,3.2,-14.9409030758778
2,3.5,1.5,0,11,12,15,3.3,-14.9675053549642
2,3.5,1.5,0,11,12,15,3.4,-14.9383933411062
2,3.5,1.5,0,11,12,15,3.5,-14.8671700728653
2,3.5,1.5,0,11,12,15,3.6,-14.8246466676775
2,3.5,1.5,0,11,12,15,3.7,-14.7581031574853
2,3.5,1.5,0,11,12,15,3.8,-14.7175984188091
2,3.5,1.5,0,11,12,15,3.9,-14.6548929883619
2,3.5,1.5,0,11,12,15,4,-14.5865049253443
2,3.5,1.5,0,11,12,15,4.1,-14.5593009983537
2,3.5,1.5,0,11,12,15,4.2,-14.5628857733533
2,3.5,1.5,0,11,12,15,4.3,-14.5956504511279
2,3.5,1.5,0,11,12,15,4.4,-14.6815316579454
2,3.5,1.5,0,11,12,15,4.5,-14.803311412141
2,3.5,1.5,0,11,12,15,4.6,-14.9401505278384
2,3.5,1.5,0,11,12,15,4.7,-15.0983030532909
2,3.5,1.5,0,11,12,15,4.8,-15.2899319947348
2,3.5,1.5,0,11,12,15,4.9,-15.5134882353578
2,3.5,1.5,0,11,12,15,5,-15.7618397002231
2,3.5,1.5,0,11,12,15,5.1,-16.0269556507055
2,3.5,1.5,0,11,12,15,5.2,-16.3063960091204
2,3.5,1.5,0,11,12,15,5.3,-16.5605020898593
2,3.5,1.5,0,11,12,15,5.4,-16.8060599912595
2,3.5,1.5,0,11,12,15,5.5,-17.0593027245883
2,3.5,1.5,0,11,12,15,5.6,-17.2893006868571
2,3.5,1.5,0,11,12,15,5.7,-17.5350126707403
2,3.5,1.5,0,11,12,15,5.8,-17.7695630054589
2,3.5,1.5,0,11,12,15,5.9,-18.03850669294
2,3.5,1.5,0,11,12,15,6,-18.3257784707151
2,3.5,1.5,0,11,12,15,6.1,-18.6410338246715
2,3.5,1.5,0,11,12,15,6.2,-18.9853374870562
2,3.5,1.5,0,11,12,15,6.3,-19.302660643971
2,3.5,1.5,0,11,12,15,6.4,-19.477833548663
2,3.5,1.5,0,11,12,15,6.5,-19.6024080668598
2,3.5,1.5,0,11,12,15,6.6,-19.6254827854857
2,3.5,1.5,0,11,12,15,6.7,-19.5652566640382
2,3.5,1.5,0,11,12,15,6.8,-19.3913405881236
2,3.5,1.5,0,11,12,15,6.9,-19.1898821443104
2,3.5,1.5,0,11,12,15,7,-18.9476971897098
2,3.5,1.5,0,11,12,15,7.1,-18.6592343578864
2,3.5,1.5,0,11,12,15,7.2,-18.3134966788798
2,3.5,1.5,0,11,12,15,7.3,-17.9178294804144
2,3.5,1.5,0,11,12,15,7.4,-17.5052057180718
2,3.5,1.5,0,11,12,15,7.5,-16.9967933839161
2,3.5,1.5,0,11,12,15,7.6,-16.4603521983796
2,3.5,1.5,0,11,12,15,7.7,-15.5603803470106
2,3.5,1.5,0,11,12,15,7.8,-14.6830785416177
2,3.5,1.5,0,11,12,15,7.9,-13.8604780614943
2,3.5,1.5,0,11,12,15,8,-13.1005398296631
2,3.5,1.5,0,11,12,15,8.1,-12.4024074505792
2,3.5,1.5,0,11,12,15,8.2,-11.749855521652
2,3.5,1.5,0,11,12,15,8.3,-11.1522431620641
2,3.5,1.5,0,11,12,15,8.4,-10.611434984043
2,3.5,1.5,0,11,12,15,8.5,-10.1214098684346
2,3.5,1.5,0,11,12,15,8.6,-9.68244785765625
2,3.5,1.5,0,11,12,15,8.7,-9.2909879122773
2,3.5,1.5,0,11,12,15,8.8,-8.93970953163236
2,3.5,1.5,0,11,12,15,8.9,-8.6365528740591
2,3.5,1.5,0,11,12,15,9,-8.36753254213523
2,3.5,1.5,0,11,12,15,9.1,-8.12539363886536
2,3.5,1.5,0,11,12,15,9.2,-7.91561163646713
2,3.5,1.5,0,11,12,15,9.3,-7.71599192381995
2,3.5,1.5,0,11,12,15,9.4,-7.38192379667477
2,3.5,1.5,0,11,12,15,9.5,-7.06685152933886
2,3.5,1.5,0,11,12,15,9.6,-6.76495589599617
2,3.5,1.5,0,11,12,15,9.7,-6.47169369044248
2,3.5,1.5,0,11,12,15,9.8,-6.21012357284408
2,3.5,1.5,0,11,12,15,9.9,-5.97644451163773
2,3.5,1.5,0,11,12,15,10,-5.76089053706791
2,3.5,1.5,0,11,12,15,10.1,-5.57496754839781
2,3.5,1.5,0,11,12,15,10.2,-5.42962004268146
2,3.5,1.5,0,11,12,15,10.3,-5.32781218836532
2,3.5,1.5,0,11,12,15,10.4,-5.24692974432563
2,3.5,1.5,0,11,12,15,10.5,-5.20279746166665
2,3.5,1.5,0,11,12,15,10.6,-5.1885801436184
-2,0.5,2.5,0,9,8,5,0.6,-22.4177831482256
-2,0.5,2.5,0,9,8,5,0.7,-20.4814667310573
-2,0.5,2.5,0,9,8,5,0.8,-18.920100259162
-2,0.5,2.5,0,9,8,5,0.9,-17.3936699728937
-2,0.5,2.5,0,9,8,5,1,-16.1321887978446
-2,0.5,2.5,0,9,8,5,1.1,-15.0259137181991
-2,0.5,2.5,0,9,8,5,1.2,-13.8972385672413
-2,0.5,2.5,0,9,8,5,1.3,-13.0706861299529
-2,0.5,2.5,0,9,8,5,1.4,-12.169406353199
-2,0.5,2.5,0,9,8,5,1.5,-11.5032300510521
-2,0.5,2.5,0,9,8,5,1.6,-11.0148051811313
-2,0.5,2.5,0,9,8,5,1.7,-10.6250079443604
-2,0.5,2.5,0,9,8,5,1.8,-10.5193120349589
-2,0.5,2.5,0,9,8,5,1.9,-10.2580598928745
-2,0.5,2.5,0,9,8,5,2,-10.1981692271918
-2,0.5,2.5,0,9,8,5,2.1,-10.2191382993402
-2,0.5,2.5,0,9,8,5,2.2,-10.2537686905556
-2,0.5,2.5,0,9,8,5,2.3,-10.4874309345014
-2,0.5,2.5,0,9,8,5,2.4,-10.641425875244
-2,0.5,2.5,0,9,8,5,2.5,-10.9415612656132
-2,0.5,2.5,0,9,8,5,2.6,-11.2025609938306
-2,0.5,2.5,0,9,8,5,2.7,-11.425006467299
-2,0.5,2.5,0,9,8,5,2.8,-11.6777615512944
-2,0.5,2.5,0,9,8,5,2.9,-11.9244179980461
-2,0.5,2.5,0,9,8,5,3,-12.1030923436595
-2,0.5,2.5,0,9,8,5,3.1,-12.3040050703318
-2,0.5,2.5,0,9,8,5,3.2,-12.3780270643622
-2,0.5,2.5,0,9,8,5,3.3,-12.4675856952956
-2,0.5,2.5,0,9,8,5,3.4,-12.4751969575598
-2,0.5,2.5,0,9,8,5,3.5,-12.4090262585328
-2,0.5,2.5,0,9,8,5,3.6,-12.3646286868546
-2,0.5,2.5,0,9,8,5,3.7,-12.274847055466
-2,0.5,2.5,0,9,8,5,3.8,-12.2020237049263
-2,0.5,2.5,0,9,8,5,3.9,-12.0865614447378
-2,0.5,2.5,0,9,8,5,4,-11.9596164809313
-2,0.5,2.5,0,9,8,5,4.1,-11.8540343644696
-2,0.5,2.5,0,9,8,5,4.2,-11.7709790563667
-2,0.5,2.5,0,9,8,5,4.3,-11.7331084242992
-2,0.5,2.5,0,9,8,5,4.4,-11.7242162185646
-2,0.5,2.5,0,9,8,5,4.5,-11.7188757220042
-2,0.5,2.5,0,9,8,5,4.6,-11.7366486055645
-2,0.5,2.5,0,9,8,5,4.7,-11.782791830278
-2,0.5,2.5,0,9,8,5,4.8,-11.8495619803209
-2,0.5,2.5,0,9,8,5,4.9,-11.9287672783263
-2,0.5,2.5,0,9,8,5,5,-12.0296799723589
-2,0.5,2.5,0,9,8,5,5.1,-12.1464556189087
-2,0.5,2.5,0,9,8,5,5.2,-12.2705396294995
-2,0.5,2.5,0,9,8,5,5.3,-12.3878806653229
-2,0.5,2.5,0,9,8,5,5.4,-12.4934539784922
-2,0.5,2.5,0,9,8,5,5.5,-12.5897377334293
-2,0.5,2.5,0,9,8,5,5.6,-12.6737414033645
-2,0.5,2.5,0,9,8,5,5.7,-12.7320371497518
-2,0.5,2.5,0,9,8,5,5.8,-12.7468362992527
-2,0.5,2.5,0,9,8,5,5.9,-12.7381649072579
-2,0.5,2.5,0,9,8,5,6,-12.6964504828497
-2,0.5,2.5,0,9,8,5,6.1,-12.616484848579
-2,0.5,2.5,0,9,8,5,6.2,-12.5017396690678
-2,0.5,2.5,0,9,8,5,6.3,-12.3581734046554
-2,0.5,2.5,0,9,8,5,6.4,-12.2058067435951
-2,0.5,2.5,0,9,8,5,6.5,-12.0489396425638
-2,0.5,2.5,0,9,8,5,6.6,-11.8771691842344
-2,0.5,2.5,0,9,8,5,6.7,-11.6949904204555
-2,0.5,2.5,0,9,8,5,6.8,-11.5045076943658
-2,0.5,2.5,0,9,8,5,6.9,-11.3064102945834
-2,0.5,2.5,0,9,8,5,7,-11.0937490694556
-2,0.5,2.5,0,9,8,5,7.1,-10.8955673841689
-2,0.5,2.5,0,9,8,5,7.2,-10.708216535376
-2,0.5,2.5,0,9,8,5,7.3,-10.5219973816582
-2,0.5,2.5,0,9,8,5,7.4,-10.3440570577108
-2,0.5,2.5,0,9,8,5,7.5,-10.1935402947904
-2,0.5,2.5,0,9,8,5,7.6,-10.0474267684152
-2,0.5,2.5,0,9,8,5,7.7,-9.91002654130818
-2,0.5,2.5,0,9,8,5,7.8,-9.79178550354884
-2,0.5,2.5,0,9,8,5,7.9,-9.688706460869
-2,0.5,2.5,0,9,8,5,8,-9.59498829713726
-2,0.5,2.5,0,9,8,5,8.1,-9.50473151179839
-2,0.5,2.5,0,9,8,5,8.2,-9.42265460943902
-2,0.5,2.5,0,9,8,5,8.3,-9.34561342899039
-2,0.5,2.5,0,9,8,5,8.4,-9.28375004975533
-2,0.5,2.5,0,9,8,5,8.5,-9.23724786642655
-2,0.5,2.5,0,9,8,5,8.6,-9.18825968075339
-2,0.5,2.5,0,9,8,5,8.7,-9.14068361947102
-2,0.5,2.5,0,9,8,5,8.8,-9.09494762699245
-2,0.5,2.5,0,9,8,5,8.9,-9.06320194258122
-2,0.5,2.5,0,9,8,5,9,-9.04878085675886
-2,0.5,2.5,0,9,8,5,9.1,-9.04764118819217
-2,0.5,2.5,0,9,8,5,9.2,-9.03257652616252
-2,0.5,2.5,0,9,8,5,9.3,-9.02417935767074
-2,0.5,2.5,0,9,8,5,9.4,-9.04184443285595
-2,0.5,2.5,0,9,8,5,9.5,-9.07713173782885
-2,0.5,2.5,0,9,8,5,9.6,-9.12082630859805
-2,0.5,2.5,0,9,8,5,9.7,-9.16003763210016
-2,0.5,2.5,0,9,8,5,9.8,-9.21227843189239
-2,0.5,2.5,0,9,8,5,9.9,-9.26854024849673
-2,0.5,2.5,0,9,8,5,10,-9.34202011601054
-2,0.5,2.5,0,9,8,5,10.1,-9.43046017468336
-2,0.5,2.5,0,9,8,5,10.2,-9.53038133961242
-2,0.5,2.5,0,9,8,5,10.3,-9.64043891277005
-2,0.5,2.5,0,9,8,5,10.4,-9.73505205255505
-2,0.5,2.5,0,9,8,5,10.5,-9.82916615574404
-2,0.5,2.5,0,9,8,5,10.6,-9.90328675802376
2,0.5,2.5,0,9,8,5,0.6,-22.9239094345133
2,0.5,2.5,0,9,8,5,0.7,-20.9607892320854
2,0.5,2.5,0,9,8,5,0.8,-19.3432332530456
2,0.5,2.5,0,9,8,5,0.9,-17.7814515848556
2,0.5,2.5,0,9,8,5,1,-16.5007961489777
2,0.5,2.5,0,9,8,5,1.1,-15.3521954844735
2,0.5,2.5,0,9,8,5,1.2,-14.2084855360307
2,0.5,2.5,0,9,8,5,1.3,-13.3557510176664
2,0.5,2.5,0,9,8,5,1.4,-12.4312536159954
2,0.5,2.5,0,9,8,5,1.5,-11.7467451078477
2,0.5,2.5,0,9,8,5,1.6,-11.2206670195627
2,0.5,2.5,0,9,8,5,1.7,-10.8060035226859
2,0.5,2.5,0,9,8,5,1.8,-10.6611653137674
2,0.5,2.5,0,9,8,5,1.9,-10.3598218350577
2,0.5,2.5,0,9,8,5,2,-10.2568588074225
2,0.5,2.5,0,9,8,5,2.1,-10.2260259535962
2,0.5,2.5,0,9,8,5,2.2,-10.214788910003
2,0.5,2.5,0,9,8,5,2.3,-10.3999676433675
2,0.5,2.5,0,9,8,5,2.4,-10.5014551482076
2,0.5,2.5,0,9,8,5,2.5,-10.7507991104113
2,0.5,2.5,0,9,8,5,2.6,-10.9583080012512
2,0.5,2.5,0,9,8,5,2.7,-11.128699622989
2,0.5,2.5,0,9,8,5,2.8,-11.3361748758572
2,0.5,2.5,0,9,8,5,2.9,-11.5319266112319
2,0.5,2.5,0,9,8,5,3,-11.672257838056
2,0.5,2.5,0,9,8,5,3.1,-11.8520692487585
2,0.5,2.5,0,9,8,5,3.2,-11.8924344310307
2,0.5,2.5,0,9,8,5,3.3,-11.9460283353829
2,0.5,2.5,0,9,8,5,3.4,-11.9019646137886
2,0.5,2.5,0,9,8,5,3.5,-11.7940719228829
2,0.5,2.5,0,9,8,5,3.6,-11.7256604698117
2,0.5,2.5,0,9,8,5,3.7,-11.5798836912669
2,0.5,2.5,0,9,8,5,3.8,-11.4539735028306
2,0.5,2.5,0,9,8,5,3.9,-11.2990649324512
2,0.5,2.5,0,9,8,5,4,-11.1274664973422
2,0.5,2.5,0,9,8,5,4.1,-10.9942915950341
2,0.5,2.5,0,9,8,5,4.2,-10.8667913213314
2,0.5,2.5,0,9,8,5,4.3,-10.7811218213436
2,0.5,2.5,0,9,8,5,4.4,-10.7200900601922
2,0.5,2.5,0,9,8,5,4.5,-10.6852634096291
2,0.5,2.5,0,9,8,5,4.6,-10.6844360182666
2,0.5,2.5,0,9,8,5,4.7,-10.7023137032743
2,0.5,2.5,0,9,8,5,4.8,-10.7492264074849
2,0.5,2.5,0,9,8,5,4.9,-10.8291200374905
2,0.5,2.5,0,9,8,5,5,-10.9362173863082
2,0.5,2.5,0,9,8,5,5.1,-11.0677547312169
2,0.5,2.5,0,9,8,5,5.2,-11.2205245841697
2,0.5,2.5,0,9,8,5,5.3,-11.3893407122477
2,0.5,2.5,0,9,8,5,5.4,-11.5469970799002
2,0.5,2.5,0,9,8,5,5.5,-11.6890587019657
2,0.5,2.5,0,9,8,5,5.6,-11.8259878326073
2,0.5,2.5,0,9,8,5,5.7,-11.94187346237
2,0.5,2.5,0,9,8,5,5.8,-12.0380634868811
2,0.5,2.5,0,9,8,5,5.9,-12.1184200726875
2,0.5,2.5,0,9,8,5,6,-12.1863917485915
2,0.5,2.5,0,9,8,5,6.1,-12.2549109200207
2,0.5,2.5,0,9,8,5,6.2,-12.3163008128708
2,0.5,2.5,0,9,8,5,6.3,-12.3832366441832
2,0.5,2.5,0,9,8,5,6.4,-12.4710861627424
2,0.5,2.5,0,9,8,5,6.5,-12.5612002607003
2,0.5,2.5,0,9,8,5,6.6,-12.6670824923949
2,0.5,2.5,0,9,8,5,6.7,-12.7786744823577
2,0.5,2.5,0,9,8,5,6.8,-12.9201483386267
2,0.5,2.5,0,9,8,5,6.9,-13.0646238275771
